contest_name,contest_type,level,difficulty,problem_name,problem_type,problem_url,pdf_url,ggdrive_url
Free Contest 79,Training,Unknown,Medium,Free Contest 79 - POWSTR,String/Text,https://oj.vnoi.info/problem/fc079_powstr,https://vnoi-admin.github.io/statements/FC/FC079/powstr.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 79,Training,Unknown,Medium,Free Contest 79 - FBI,Other,https://oj.vnoi.info/problem/fc079_fbi,https://vnoi-admin.github.io/statements/FC/FC079/fbi.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 79,Training,Unknown,Medium,Free Contest 79 - ROADRAIL,Other,https://oj.vnoi.info/problem/fc079_roadrail,https://vnoi-admin.github.io/statements/FC/FC079/roadrail.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 79,Training,Unknown,Medium,Free Contest 79 - MOKIM,Other,https://oj.vnoi.info/problem/fc079_mokim,https://vnoi-admin.github.io/statements/FC/FC079/mokim.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 79,Training,Unknown,Medium,Free Contest 79 - PALAGAIN,Other,https://oj.vnoi.info/problem/fc079_palagain,https://vnoi-admin.github.io/statements/FC/FC079/palagain.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 78,Training,Unknown,Medium,Free Contest 78 - BOOM,Other,https://oj.vnoi.info/problem/fc078_boom,https://vnoi-admin.github.io/statements/FC/FC078/boom.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 78,Training,Unknown,Medium,Free Contest 78 - ABSMIN,Array/Sorting,https://oj.vnoi.info/problem/fc078_absmin,https://vnoi-admin.github.io/statements/FC/FC078/absmin.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 78,Training,Unknown,Medium,Free Contest 78 - AVEMAX,Array/Sorting,https://oj.vnoi.info/problem/fc078_avemax,https://vnoi-admin.github.io/statements/FC/FC078/avemax.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 78,Training,Unknown,Medium,Free Contest 78 - SPAN,Other,https://oj.vnoi.info/problem/fc078_span,https://vnoi-admin.github.io/statements/FC/FC078/span.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 78,Training,Unknown,Medium,Free Contest 78 - COUTS,Other,https://oj.vnoi.info/problem/fc078_couts,https://vnoi-admin.github.io/statements/FC/FC078/couts.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 77,Training,Unknown,Medium,Free Contest 77 - WEED,Other,https://oj.vnoi.info/problem/fc077_weed,https://vnoi-admin.github.io/statements/FC/FC077/weed.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 77,Training,Unknown,Medium,Free Contest 77 - FIRST,Other,https://oj.vnoi.info/problem/fc077_first,https://vnoi-admin.github.io/statements/FC/FC077/first.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 77,Training,Unknown,Medium,Free Contest 77 - DELPALIN,Other,https://oj.vnoi.info/problem/fc077_delpalin,https://vnoi-admin.github.io/statements/FC/FC077/delpalin.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 77,Training,Unknown,Medium,Free Contest 77 - GRCOLOR2,Other,https://oj.vnoi.info/problem/fc077_grcolor2,https://vnoi-admin.github.io/statements/FC/FC077/grcolor2.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 77,Training,Unknown,Medium,Free Contest 77 - EXPVAL,Other,https://oj.vnoi.info/problem/fc077_expval,https://vnoi-admin.github.io/statements/FC/FC077/expval.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest PreTST 2018 #2,Training,Quốc gia,Medium,Free Contest PreTST 2018 #2 - AUDITION,Other,https://oj.vnoi.info/problem/fc_pretst2018_2_audition,https://vnoi-admin.github.io/statements/FC/FC_PRETST2018_2/audition.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest PreTST 2018 #2,Training,Quốc gia,Medium,Free Contest PreTST 2018 #2 - CITY,Other,https://oj.vnoi.info/problem/fc_pretst2018_2_city,https://vnoi-admin.github.io/statements/FC/FC_PRETST2018_2/city.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest PreTST 2018 #2,Training,Quốc gia,Medium,Free Contest PreTST 2018 #2 - LIS,Dynamic Programming,https://oj.vnoi.info/problem/fc_pretst2018_2_lis,https://vnoi-admin.github.io/statements/FC/FC_PRETST2018_2/lis.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest PreTST 2018 #2,Training,Quốc gia,Medium,Free Contest PreTST 2018 #2 - MULDIGITS,Math/Number Theory,https://oj.vnoi.info/problem/fc_pretst2018_2_muldigits,https://vnoi-admin.github.io/statements/FC/FC_PRETST2018_2/muldigits.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 76,Training,Unknown,Medium,Free Contest 76 - GRCOLOR,Other,https://oj.vnoi.info/problem/fc076_grcolor,https://vnoi-admin.github.io/statements/FC/FC076/grcolor.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 76,Training,Unknown,Medium,Free Contest 76 - NUMBER,Math/Number Theory,https://oj.vnoi.info/problem/fc076_number,https://vnoi-admin.github.io/statements/FC/FC076/number.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 76,Training,Unknown,Medium,Free Contest 76 - PATH,Graph/Tree,https://oj.vnoi.info/problem/fc076_path,https://vnoi-admin.github.io/statements/FC/FC076/path.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 76,Training,Unknown,Medium,Free Contest 76 - REFLECT,Other,https://oj.vnoi.info/problem/fc076_reflect,https://vnoi-admin.github.io/statements/FC/FC076/reflect.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 76,Training,Unknown,Medium,Free Contest 76 - SEQ14,Other,https://oj.vnoi.info/problem/fc076_seq14,https://vnoi-admin.github.io/statements/FC/FC076/seq14.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 75,Training,Unknown,Medium,Free Contest 75 - EVENPAL,Other,https://oj.vnoi.info/problem/fc075_evenpal,https://vnoi-admin.github.io/statements/FC/FC075/evenpal.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 75,Training,Unknown,Medium,Free Contest 75 - FPRIME,Math/Number Theory,https://oj.vnoi.info/problem/fc075_fprime,https://vnoi-admin.github.io/statements/FC/FC075/fprime.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 75,Training,Unknown,Medium,Free Contest 75 - NUMBERS,Math/Number Theory,https://oj.vnoi.info/problem/fc075_numbers,https://vnoi-admin.github.io/statements/FC/FC075/numbers.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 75,Training,Unknown,Medium,Free Contest 75 - RANGE,Other,https://oj.vnoi.info/problem/fc075_range,https://vnoi-admin.github.io/statements/FC/FC075/range.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 75,Training,Unknown,Medium,Free Contest 75 - STONE,Other,https://oj.vnoi.info/problem/fc075_stone,https://vnoi-admin.github.io/statements/FC/FC075/stone.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 75,Training,Unknown,Medium,Free Contest 75 - STRING,String/Text,https://oj.vnoi.info/problem/fc075_string,https://vnoi-admin.github.io/statements/FC/FC075/string.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 74,Training,Unknown,Medium,Free Contest 74 - ANT,Other,https://oj.vnoi.info/problem/fc074_ant,https://vnoi-admin.github.io/statements/FC/FC074/ant.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 74,Training,Unknown,Medium,Free Contest 74 - COUNT,Math/Number Theory,https://oj.vnoi.info/problem/fc074_count,https://vnoi-admin.github.io/statements/FC/FC074/count.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 74,Training,Unknown,Medium,Free Contest 74 - DIAMOND,Other,https://oj.vnoi.info/problem/fc074_diamond,https://vnoi-admin.github.io/statements/FC/FC074/diamond.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 74,Training,Unknown,Medium,Free Contest 74 - FBASE,Other,https://oj.vnoi.info/problem/fc074_fbase,https://vnoi-admin.github.io/statements/FC/FC074/fbase.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 74,Training,Unknown,Medium,Free Contest 74 - LIXI,Other,https://oj.vnoi.info/problem/fc074_lixi,https://vnoi-admin.github.io/statements/FC/FC074/lixi.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 74,Training,Unknown,Medium,Free Contest 74 - SEQUENCE,String/Text,https://oj.vnoi.info/problem/fc074_sequence,https://vnoi-admin.github.io/statements/FC/FC074/sequence.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 73,Training,Unknown,Medium,Free Contest 73 - DANCE,Other,https://oj.vnoi.info/problem/fc073_dance,https://vnoi-admin.github.io/statements/FC/FC073/dance.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 73,Training,Unknown,Medium,Free Contest 73 - EXAM,Other,https://oj.vnoi.info/problem/fc073_exam,https://vnoi-admin.github.io/statements/FC/FC073/exam.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 73,Training,Unknown,Medium,Free Contest 73 - FLIP,Other,https://oj.vnoi.info/problem/fc073_flip,https://vnoi-admin.github.io/statements/FC/FC073/flip.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 73,Training,Unknown,Medium,Free Contest 73 - FONT,Other,https://oj.vnoi.info/problem/fc073_font,https://vnoi-admin.github.io/statements/FC/FC073/font.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 73,Training,Unknown,Medium,Free Contest 73 - GROUP,Other,https://oj.vnoi.info/problem/fc073_group,https://vnoi-admin.github.io/statements/FC/FC073/group.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 72,Training,Unknown,Medium,Free Contest 72 - CHPAL,Other,https://oj.vnoi.info/problem/fc072_chpal,https://vnoi-admin.github.io/statements/FC/FC072/chpal.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 72,Training,Unknown,Medium,Free Contest 72 - HOP,Other,https://oj.vnoi.info/problem/fc072_hop,https://vnoi-admin.github.io/statements/FC/FC072/hop.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 72,Training,Unknown,Medium,Free Contest 72 - MOVE,Game Theory,https://oj.vnoi.info/problem/fc072_move,https://vnoi-admin.github.io/statements/FC/FC072/move.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 72,Training,Unknown,Medium,Free Contest 72 - NUMTH,Other,https://oj.vnoi.info/problem/fc072_numth,https://vnoi-admin.github.io/statements/FC/FC072/numth.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 72,Training,Unknown,Medium,Free Contest 72 - SEQ13,Other,https://oj.vnoi.info/problem/fc072_seq13,https://vnoi-admin.github.io/statements/FC/FC072/seq13.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 71,Training,Unknown,Medium,Free Contest 71 - REALBST,Other,https://oj.vnoi.info/problem/fc071_realbst,https://vnoi-admin.github.io/statements/FC/FC071/realbst.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 71,Training,Unknown,Medium,Free Contest 71 - SOCCER,Other,https://oj.vnoi.info/problem/fc071_soccer,https://vnoi-admin.github.io/statements/FC/FC071/soccer.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 71,Training,Unknown,Medium,Free Contest 71 - COIN,Dynamic Programming,https://oj.vnoi.info/problem/fc071_coin,https://vnoi-admin.github.io/statements/FC/FC071/coin.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 71,Training,Unknown,Medium,Free Contest 71 - PRIME,Math/Number Theory,https://oj.vnoi.info/problem/fc071_prime,https://vnoi-admin.github.io/statements/FC/FC071/prime.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 71,Training,Unknown,Medium,Free Contest 71 - ROBOT,Simulation/Implementation,https://oj.vnoi.info/problem/fc071_robot,https://vnoi-admin.github.io/statements/FC/FC071/robot.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 70,Training,Unknown,Medium,Free Contest 70 - BUNKER,Other,https://oj.vnoi.info/problem/fc070_bunker,https://vnoi-admin.github.io/statements/FC/FC070/bunker.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 70,Training,Unknown,Medium,Free Contest 70 - COUNTAB,Math/Number Theory,https://oj.vnoi.info/problem/fc070_countab,https://vnoi-admin.github.io/statements/FC/FC070/countab.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 70,Training,Unknown,Medium,Free Contest 70 - FUNCTION,Other,https://oj.vnoi.info/problem/fc070_function,https://vnoi-admin.github.io/statements/FC/FC070/function.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 70,Training,Unknown,Medium,Free Contest 70 - KJUMP,Other,https://oj.vnoi.info/problem/fc070_kjump,https://vnoi-admin.github.io/statements/FC/FC070/kjump.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 70,Training,Unknown,Medium,Free Contest 70 - TASKSET,Data Structures,https://oj.vnoi.info/problem/fc070_taskset,https://vnoi-admin.github.io/statements/FC/FC070/taskset.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 69,Training,Unknown,Medium,Free Contest 69 - NUMBERWARS,Math/Number Theory,https://oj.vnoi.info/problem/fc069_numberwars,https://vnoi-admin.github.io/statements/FC/FC069/numberwars.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 69,Training,Unknown,Medium,Free Contest 69 - BACTERIUM,Other,https://oj.vnoi.info/problem/fc069_bacterium,https://vnoi-admin.github.io/statements/FC/FC069/bacterium.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 69,Training,Unknown,Medium,Free Contest 69 - TRAFFICJAM,Other,https://oj.vnoi.info/problem/fc069_trafficjam,https://vnoi-admin.github.io/statements/FC/FC069/trafficjam.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 69,Training,Unknown,Medium,Free Contest 69 - CALSUM,Math/Number Theory,https://oj.vnoi.info/problem/fc069_calsum,https://vnoi-admin.github.io/statements/FC/FC069/calsum.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 68,Training,Unknown,Medium,Free Contest 68 - CANDY,Other,https://oj.vnoi.info/problem/fc068_candy,https://vnoi-admin.github.io/statements/FC/FC068/candy.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 68,Training,Unknown,Medium,Free Contest 68 - ALCOHOL,Other,https://oj.vnoi.info/problem/fc068_alcohol,https://vnoi-admin.github.io/statements/FC/FC068/alcohol.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 68,Training,Unknown,Medium,Free Contest 68 - BUILD,Other,https://oj.vnoi.info/problem/fc068_build,https://vnoi-admin.github.io/statements/FC/FC068/build.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 68,Training,Unknown,Medium,Free Contest 68 - SEQAB,Other,https://oj.vnoi.info/problem/fc068_seqab,https://vnoi-admin.github.io/statements/FC/FC068/seqab.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 67,Training,Unknown,Medium,Free Contest 67 - SIXSTR,String/Text,https://oj.vnoi.info/problem/fc067_sixstr,https://vnoi-admin.github.io/statements/FC/FC067/sixstr.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 67,Training,Unknown,Medium,Free Contest 67 - DIKE,Other,https://oj.vnoi.info/problem/fc067_dike,https://vnoi-admin.github.io/statements/FC/FC067/dike.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 67,Training,Unknown,Medium,Free Contest 67 - RICECAKE,Other,https://oj.vnoi.info/problem/fc067_ricecake,https://vnoi-admin.github.io/statements/FC/FC067/ricecake.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 67,Training,Unknown,Medium,Free Contest 67 - MINPATH,Graph/Tree,https://oj.vnoi.info/problem/fc067_minpath,https://vnoi-admin.github.io/statements/FC/FC067/minpath.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 67,Training,Unknown,Medium,Free Contest 67 - GIFTS,Other,https://oj.vnoi.info/problem/fc067_gifts,https://vnoi-admin.github.io/statements/FC/FC067/gifts.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 66,Training,Unknown,Medium,Free Contest 66 - GCDQUERY,Math/Number Theory,https://oj.vnoi.info/problem/fc066_gcdquery,https://vnoi-admin.github.io/statements/FC/FC066/gcdquery.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 66,Training,Unknown,Medium,Free Contest 66 - MOVEAWAY,Game Theory,https://oj.vnoi.info/problem/fc066_moveaway,https://vnoi-admin.github.io/statements/FC/FC066/moveaway.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 66,Training,Unknown,Medium,Free Contest 66 - BINARY,Other,https://oj.vnoi.info/problem/fc066_binary,https://vnoi-admin.github.io/statements/FC/FC066/binary.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 66,Training,Unknown,Medium,Free Contest 66 - SUMFIB,Math/Number Theory,https://oj.vnoi.info/problem/fc066_sumfib,https://vnoi-admin.github.io/statements/FC/FC066/sumfib.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 66,Training,Unknown,Medium,Free Contest 66 - MAXAND,Array/Sorting,https://oj.vnoi.info/problem/fc066_maxand,https://vnoi-admin.github.io/statements/FC/FC066/maxand.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Happy Wedding Contest - Round 4,Training,Unknown,Medium,Happy Wedding Contest - Round 4 - TEAM,Other,https://oj.vnoi.info/problem/fc_hwc_r4_team,https://vnoi-admin.github.io/statements/FC/FC_HWC_R4/team.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Happy Wedding Contest - Round 4,Training,Unknown,Medium,Happy Wedding Contest - Round 4 - SELFIE,Other,https://oj.vnoi.info/problem/fc_hwc_r4_selfie,https://vnoi-admin.github.io/statements/FC/FC_HWC_R4/selfie.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Happy Wedding Contest - Round 4,Training,Unknown,Medium,Happy Wedding Contest - Round 4 - SEGMENT,Data Structures,https://oj.vnoi.info/problem/fc_hwc_r4_segment,https://vnoi-admin.github.io/statements/FC/FC_HWC_R4/segment.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Happy Wedding Contest - Round 4,Training,Unknown,Medium,Happy Wedding Contest - Round 4 - TREE,Graph/Tree,https://oj.vnoi.info/problem/fc_hwc_r4_tree,https://vnoi-admin.github.io/statements/FC/FC_HWC_R4/tree.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Happy Wedding Contest - Round 4,Training,Unknown,Medium,Happy Wedding Contest - Round 4 - SEAT,Other,https://oj.vnoi.info/problem/fc_hwc_r4_seat,https://vnoi-admin.github.io/statements/FC/FC_HWC_R4/seat.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest Happy Wedding Contest - Round 4,Training,Unknown,Medium,Happy Wedding Contest - Round 4 - MAX,Array/Sorting,https://oj.vnoi.info/problem/fc_hwc_r4_max,https://vnoi-admin.github.io/statements/FC/FC_HWC_R4/max.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
